Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2020,BMW,BMX,BMW,X3 M40i,LE59412,0,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060586,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01193,0.1185,333.7261,0.0205,,0.00191,0.0008,26.3,MPG,24.5,26.1,28.1,,0.08,-0.173,-0.382,60.2,-0.392,0.02936,8.3,-0.024,0.02375,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 M40i,LE59412,0,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060587,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00443,0.2477,230.2233,0.0045,,0.00039,,38.1,MPG,,,,,-0.155,0.126,-0.199,60.2,-0.392,0.02936,8.3,-0.024,0.02375,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 M40i,LE59412,1,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060588,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0133,0.1196,331.5265,0.0171,,0.00166,0.0006,26.4,MPG,24.3,26.5,28.4,,-1.376,-0.846,-0.125,60.5,-0.391,0.02951,8.5,-0.096,0.02471,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 M40i,LE59412,1,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060589,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00024,0.0904,227.523,0.0026,,0.0,,38.5,MPG,,,,,2.735,2.124,-0.445,60.5,-0.391,0.02951,8.5,-0.096,0.02471,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 M40i,LE59412,2,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060590,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01341,0.2291,346.0989,0.0218,,0.0026,0.0006,25.5,MPG,24.0,25.2,27.3,,3.158,2.288,0.874,66.2,-0.376,0.02949,12.2,0.072,0.0229,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 M40i,LE59412,2,3.0,LBMXJ03.0B5X,Both,382,6.0,B58B30O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060591,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00016,0.085,237.3348,0.0026,,0.0,,37.1,MPG,,,,,4.143,3.265,-0.613,66.2,-0.376,0.02949,12.2,0.072,0.0229,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,0,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060243,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065099,0.2173045,272.5113088,0.0080754,,0.0011263,0.0023752,32.3,MPG,30.0507394,32.9312334,33.2189057,,0.2201562,0.1943605,-1.4408117,49.1,-0.077,0.02577,23.8,0.212,0.02189,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,0,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060245,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006641,0.0147359,210.7786584,0.0040326,,0.0004766,,41.8,MPG,,,,,-0.844015,-0.687834,-0.2863021,49.1,-0.077,0.02577,23.8,0.212,0.02189,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,1,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060246,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0052553,0.2463526,285.6657397,0.0067849,,0.0011512,,30.8,MPG,28.8566874,30.7429401,32.7376897,,0.2030358,0.2464357,-1.3596165,54.9,-0.062,0.02577,30.1,0.202,0.0221,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,1,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060247,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003132,0.0290362,215.3956729,0.0028264,,0.0,,41.0,MPG,,,,,2.25077,1.938605,-0.2801024,54.9,-0.062,0.02577,30.1,0.202,0.0221,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060063,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0106694,0.1632811,281.6015717,0.0061441,,0.0012486,0.0007067,31.3,MPG,29.1421647,31.4078948,33.017249,,-0.7862577,-0.7538636,-1.1568361,49.6,-0.077,0.02579,25.0,0.2,0.21766,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060065,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003976,0.0417178,209.7658501,0.0031455,,0.0001413,,42.0,MPG,,,,,1.7736,1.583427,-0.4410799,49.6,-0.077,0.02579,25.0,0.2,0.21766,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060184,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004967,0.0564862,212.452552,0.001796,,1.74e-05,,41.6,MPG,,,,,1.315458,1.052051,-0.3171046,49.6,-0.077,0.02579,25.0,0.2,0.21766,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 sDrive30i,LE54675,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060252,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.008729,0.2547051,281.802226,0.0085456,,0.0014415,0.0019041,31.3,MPG,29.4358832,31.5214663,32.4662,,-0.906529,-0.896352,-1.6070326,49.6,-0.077,0.02579,25.0,0.2,0.21766,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062080,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00722,0.4207,285.1688,0.001,,0.00164,0.0001,30.8,MPG,25.1,31.8,29.2,37.5,-1.46,-1.156,-0.607,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062383,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,,MPG,,,,,,,,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062421,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,,MPG,,,,,,,,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062500,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1e-05,0.0433,225.9073,0.0016,,0.0,,38.9,MPG,,,,,0.873,0.618,-0.035,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062502,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0002247,0.6718504,353.2541044,0.0053526,,5.55e-05,,24.8,MPG,16.8559275,28.6893179,,,0.0397035,-0.1791965,-0.0087225,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30e,LG69397,2,2.0,LBMXJ02.0H30,Both,181,4.0,XB1142O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,27.2,1,Not eqipped,LBMX10062503,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0027863,0.9337419,442.2158921,0.0018667,,0.0011085,,19.8,MPG,,,,,-0.0206513,0.1276311,0.668642,64.8,-0.272,0.02714,15.9,-0.149,0.02422,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30i,LE67191,4,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060177,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0062248,0.3136841,296.6065014,0.0050581,,0.0019195,0.0007654,29.7,MPG,27.583161,30.1969597,30.9429971,,-0.7998009,-0.4254047,-0.8678689,59.6,-0.095,0.02635,12.8,0.202,0.02129,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30i,LE67191,4,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060178,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001126,0.0261821,219.7226768,0.0028545,,0.0007033,,40.2,MPG,,,,,-2.915931,-2.87737,-0.4573187,59.6,-0.095,0.02635,12.8,0.202,0.02129,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30i,LE67191,5,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060175,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0059564,0.2945107,291.530745,0.005821,,0.0017105,0.0010551,30.3,MPG,27.3962968,31.0443133,31.5199675,,1.617433,0.956431,0.0387299,54.2,-0.111,0.02637,8.6,0.192,0.02127,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X3 xDrive30i,LE67191,5,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G01X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.38,26.1,1,Not eqipped,LBMX10060176,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0013498,0.0152068,216.0093718,0.0030131,,0.0009833,,41.0,MPG,,,,,0.991904,0.844608,-0.5250092,54.2,-0.111,0.02637,8.6,0.192,0.02127,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,1,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX91004358,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001808,0.0261378,228.6842041,0.002542,,3.02e-05,7.9e-05,38.9,MPG,,,,,2.0914283,1.590221,-0.0836838,61.5,-0.09,0.02624,16.7,0.154,0.02171,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,1,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX91004359,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0077495,0.4639474,312.0447388,0.0044792,0.0001436,0.001796,0.00036,28.5,MPG,26.5083752,28.7390404,29.6767159,,0.8205699,0.7114829,-0.3519315,61.5,-0.09,0.02624,16.7,0.154,0.02171,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060173,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0077171,0.2041581,296.904625,0.007074,,0.0013351,0.0009787,29.8,MPG,27.3802929,30.0974982,31.1429049,,-2.77443,-1.531098,-1.6552427,55.9,-0.106,0.02626,9.4,0.224,0.02104,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,2,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX10060174,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.000432,0.0162229,216.6229309,0.003785,,0.0001208,,40.8,MPG,,,,,-3.475699,-2.753963,-0.6570969,55.9,-0.106,0.02626,9.4,0.224,0.02104,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,3,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX91004363,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.006821,0.2328731,308.5730286,0.0047758,,0.0013718,0.0007208,28.8,MPG,26.7843018,28.9698601,30.3521423,,1.2988114,0.846557,-0.1564371,55.2,-0.106,0.02584,8.1,0.236,0.02033,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X4 xDrive30i,LE67191,3,2.0,LBMXJ02.0B4X,Both,248,4.0,B46B20O1G02X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.38,26.1,1,Not eqipped,LBMX91004367,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008073,0.0084679,220.9383545,0.0032675,,0.000491,0.0,40.3,MPG,,,,,2.5431285,1.9454644,-0.2055122,55.2,-0.106,0.02584,8.1,0.236,0.02033,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 M50i,LE40274,0,4.4,LBMXJ04.4N63,Both,523,8.0,N63B44T3G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.15,23.6,1,Not eqipped,LBMX10058374,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001849,0.1136026,297.0123672,0.0042022,,0.0,,29.7,MPG,,,,,3.599835,2.695374,-0.3835253,64.6,-0.374,0.03498,-4.4,0.337,0.02633,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 M50i,LE40274,0,4.4,LBMXJ04.4N63,Both,523,8.0,N63B44T3G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.15,23.6,1,Not eqipped,LBMX10058375,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0413374,0.2809404,447.6783011,0.0233266,,0.003785,0.0010659,19.7,MPG,18.4,19.3,21.7,,3.894413,3.114125,0.4238656,64.6,-0.374,0.03498,-4.4,0.337,0.02633,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,3,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.38,25.4,1,Not eqipped,LBMX10060540,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0203694,0.256791,336.105,0.0154425,,0.0030308,0.0008867,26.2,MPG,24.0679,26.3454,27.9046,,-3.06359,-1.58874,-2.17188,58.9,-0.41,0.03366,29.0,0.058,0.02765,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,3,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.38,25.4,1,Not eqipped,LBMX10060541,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0857706,0.672635,244.61,0.0084603,,0.0081265,,35.8,MPG,,,,,-5.61513,-4.3591,-0.505134,58.9,-0.41,0.03366,29.0,0.058,0.02765,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,4,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.38,25.4,1,Not eqipped,LBMX10060547,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0274089,0.24472,337.965,0.0182907,,0.0031592,0.0008962,26.1,MPG,22.9954,26.3452,28.3599,,-3.07965,-2.06509,-1.81053,60.0,-0.406,0.03461,6.7,-0.02,0.02898,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,4,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.38,25.4,1,Not eqipped,LBMX10060548,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0871269,0.676539,238.076,0.009567,,0.0084946,,36.9,MPG,,,,,-6.99233,-5.53217,-1.26548,60.0,-0.406,0.03461,6.7,-0.02,0.02898,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,5,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.38,25.4,1,Not eqipped,LBMX10060549,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0190837,0.212493,337.416,0.0172868,,0.0025124,0.0008385,26.2,MPG,23.6963,26.4243,27.6493,,-5.00304,-2.95094,-2.3322,60.2,-0.407,0.03366,29.2,-0.042,0.02786,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,5,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.38,25.4,1,Not eqipped,LBMX10060550,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0645269,0.354154,249.616,0.0062829,,0.0060277,,35.2,MPG,,,,,0.197607,0.619741,-0.179441,60.2,-0.407,0.03366,29.2,-0.042,0.02786,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,6,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.38,25.4,1,Not eqipped,LBMX10060551,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0222761,0.312454,342.943,0.0160026,,0.0032694,0.0008382,25.7,MPG,23.8927,26.1116,26.4353,,-1.19866,-0.647107,-1.25412,61.4,-0.402,0.03462,31.9,-0.055,0.02871,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 sDrive40i,LE30271,6,3.0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G05S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.38,25.4,1,Not eqipped,LBMX10060552,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0937793,0.745637,256.424,0.0079098,,0.0088376,,34.3,MPG,,,,,-3.2206,-3.2806,-0.651082,61.4,-0.402,0.03462,31.9,-0.055,0.02871,TWC,Three-way catalyst,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 xDrive40i,LB12150,1,3.0,KBMXJ03.0B07,Both,335,,3.0-B58-G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,3.38,25.3,1,Not eqipped,KBMX10055030,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.04218,0.4504,352.7224,0.0229,,0.00508,0.0012,25.0,MPG,22.5,25.1,27.1,,-1.09,-0.696,-1.384,61.9,-0.35,0.03111,12.9,0.103,0.02417,,,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 xDrive40i,LB12150,1,3.0,KBMXJ03.0B07,Both,335,,3.0-B58-G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,3.38,25.3,1,Not eqipped,KBMX10055031,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.06976,0.7202,238.2089,0.0016,,0.00942,,37.0,MPG,,,,,-5.026,-3.973,-0.815,61.9,-0.35,0.03111,12.9,0.103,0.02417,,,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 xDrive40i,LB12150,2,3.0,KBMXJ03.0B07,Both,335,,3.0-B58-G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,3.38,25.3,1,Not eqipped,KBMX10054811,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0519,0.0047,251.1495,0.0052,,0.00798,,35.2,MPG,,,,,-0.037,-0.129,-0.191,62.5,-0.346,0.03272,13.3,0.101,0.02587,,,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 xDrive40i,LB12150,2,3.0,KBMXJ03.0B07,Both,335,,3.0-B58-G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,3.38,25.3,1,Not eqipped,KBMX10054812,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.023,0.301,349.3091,0.0185,0.0,0.00349,0.0009,25.3,MPG,22.9,25.8,26.3,,-2.008,-1.282,-0.769,62.5,-0.346,0.03272,13.3,0.101,0.02587,,,N,,,N,No averaging
2020,BMW,BMX,BMW,X5 xDrive40i,LB12150,3,3.0,KBMXJ03.0B07,Both,335,,3.0-B58-G05X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.38,25.3,1,Not eqipped,KBMX10054809,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.07154,0.8267,245.4256,0.0052,,0.00995,,35.9,MPG,,,,,-0.324,-0.148,-0.504,61.1,-0.349,0.03272,11.4,0.099,0.02598,,,N,,,N,No averaging
